naverPlaceId,name,category,address,lat,lng,reviewCount,votedTotal,voterCount,tagCount,tags(tag:count;...)
814481697,오레노라멘 본점,일본식라면,독막로8길 16 1층 오레노라멘,37.5472309,126.9178414,5391,10340,3519,36,음식이 맛있어요:3291;친절해요:1224;양이 많아요:1191;특별한 메뉴가 있어요:988;혼밥하기 좋아요:946;재료가 신선해요:721;매장이 청결해요:588;가성비가 좋아요:541;매장이 넓어요:223;인테리어가 멋져요:143;음식이 빨리 나와요:86;특별한 날 가기 좋아요:45;건강한 맛이에요:37;화장실이 깨끗해요:37;뷰가 좋아요:34;잡내가 적어요:33;현지 맛에 가까워요:33;메뉴 구성이 알차요:24;단체모임 하기 좋아요:24;비싼 만큼 가치있어요:23;고기 질이 좋아요:21;차분한 분위기예요:19;아늑해요:19;대화하기 좋아요:18;주차하기 편해요:8;좌석이 편해요:4;컨셉이 독특해요:3;혼술하기 좋아요:3;음악이 좋아요:3;향신료가 강하지 않아요:3;반찬이 잘 나와요:2;음료가 맛있어요:1;아이와 가기 좋아요:1;사진이 잘 나와요:1;기본 안주가 좋아요:1;환기가 잘 돼요:1
36785829,팔로피자,이탈리아음식,양화로6길 9-20 카메오빌딩,37.5498886,126.9156166,1141,1902,618,28,음식이 맛있어요:580;재료가 신선해요:280;특별한 메뉴가 있어요:196;인테리어가 멋져요:174;친절해요:152;양이 많아요:93;매장이 청결해요:64;매장이 넓어요:60;가성비가 좋아요:54;특별한 날 가기 좋아요:53;단체모임 하기 좋아요:37;아늑해요:26;화장실이 깨끗해요:23;혼밥하기 좋아요:21;대화하기 좋아요:17;메뉴 구성이 알차요:16;현지 맛에 가까워요:12;차분한 분위기예요:10;건강한 맛이에요:10;비싼 만큼 가치있어요:5;뷰가 좋아요:5;주차하기 편해요:3;컨셉이 독특해요:2;음식이 빨리 나와요:2;음악이 좋아요:2;사진이 잘 나와요:2;직접 잘 구워줘요:2;음료가 맛있어요:1
1700484018,멕시코식당,"음식점, 멕시코,남미음식",서울특별시 마포구 독막로2길 23 1층 합정 멕시코식당,37.5475044,126.9145776,2183,16500,4773,42,음식이 맛있어요:4626;특별한 메뉴가 있어요:2236;재료가 신선해요:1846;친절해요:1647;인테리어가 멋져요:1544;양이 많아요:1116;매장이 청결해요:647;매장이 넓어요:403;가성비가 좋아요:348;메뉴 구성이 알차요:343;음악이 좋아요:166;혼밥하기 좋아요:157;현지 맛에 가까워요:155;아늑해요:144;음식이 빨리 나와요:143;특별한 날 가기 좋아요:124;대화하기 좋아요:115;단체모임 하기 좋아요:113;뷰가 좋아요:94;컨셉이 독특해요:76;건강한 맛이에요:66;주차하기 편해요:61;향신료가 강하지 않아요:57;사진이 잘 나와요:46;화장실이 깨끗해요:40;비싼 만큼 가치있어요:31;고기 질이 좋아요:28;차분한 분위기예요:25;코스요리가 알차요:24;음료가 맛있어요:17;잡내가 적어요:16;좌석이 편해요:15;환기가 잘 돼요:7;혼술하기 좋아요:5;술이 다양해요:4;야외공간이 멋져요:4;기본 안주가 좋아요:3;반찬이 잘 나와요:2;직접 잘 구워줘요:2;집중하기 좋아요:2;포장이 깔끔해요:1;오래 머무르기 좋아요:1
1836765337,스케줄합정,양식,양화로6길 33 1층,37.5490726,126.9160549,3429,9377,2657,44,음식이 맛있어요:1869;인테리어가 멋져요:1395;재료가 신선해요:664;특별한 메뉴가 있어요:623;대화하기 좋아요:601;친절해요:584;특별한 날 가기 좋아요:460;아늑해요:399;사진이 잘 나와요:378;단체모임 하기 좋아요:376;비싼 만큼 가치있어요:369;매장이 청결해요:286;매장이 넓어요:194;디저트가 맛있어요:126;뷰가 좋아요:94;가성비가 좋아요:78;오래 머무르기 좋아요:67;양이 많아요:66;차분한 분위기예요:61;메뉴 구성이 알차요:57;음악이 좋아요:52;음료가 맛있어요:39;고기 질이 좋아요:39;야외공간이 멋져요:38;컨셉이 독특해요:36;혼밥하기 좋아요:35;현지 맛에 가까워요:32;향신료가 강하지 않아요:31;건강한 맛이에요:31;반찬이 잘 나와요:30;집중하기 좋아요:30;커피가 맛있어요:29;잡내가 적어요:29;기본 안주가 좋아요:29;룸이 잘 되어있어요:28;코스요리가 알차요:25;혼술하기 좋아요:25;술이 다양해요:20;화장실이 깨끗해요:19;음식이 빨리 나와요:11;좌석이 편해요:10;주차하기 편해요:7;환기가 잘 돼요:3;아이와 가기 좋아요:2
2010614292,라멘바 시코우,일본식라면,와우산로7길 33 1층 101호,37.5473426,126.9210466,50,150,37,21,음식이 맛있어요:44;혼밥하기 좋아요:22;특별한 메뉴가 있어요:13;재료가 신선해요:12;친절해요:12;매장이 청결해요:9;현지 맛에 가까워요:7;차분한 분위기예요:4;인테리어가 멋져요:4;비싼 만큼 가치있어요:4;양이 많아요:3;집중하기 좋아요:3;아늑해요:2;고기 질이 좋아요:2;음악이 좋아요:2;화장실이 깨끗해요:2;잡내가 적어요:1;사진이 잘 나와요:1;가성비가 좋아요:1;특별한 날 가기 좋아요:1;직접 잘 구워줘요:1
1212665407,백소정 홍대합정점,일식당,독막로7길 51 2층,37.5500804,126.9198106,4874,20773,4312,44,음식이 맛있어요:4150;매장이 넓어요:2298;친절해요:2078;매장이 청결해요:1928;양이 많아요:1843;재료가 신선해요:1810;가성비가 좋아요:1371;혼밥하기 좋아요:1323;인테리어가 멋져요:1095;특별한 메뉴가 있어요:1064;뷰가 좋아요:309;단체모임 하기 좋아요:275;메뉴 구성이 알차요:256;화장실이 깨끗해요:229;특별한 날 가기 좋아요:160;아늑해요:86;대화하기 좋아요:77;반찬이 잘 나와요:69;차분한 분위기예요:55;음식이 빨리 나와요:46;고기 질이 좋아요:45;음악이 좋아요:36;주차하기 편해요:28;건강한 맛이에요:27;좌석이 편해요:23;아이와 가기 좋아요:18;비싼 만큼 가치있어요:14;잡내가 적어요:13;사진이 잘 나와요:10;현지 맛에 가까워요:5;오래 머무르기 좋아요:5;컨셉이 독특해요:4;야외공간이 멋져요:4;코스요리가 알차요:3;기본 안주가 좋아요:3;음료가 맛있어요:2;룸이 잘 되어있어요:2;향신료가 강하지 않아요:2;환기가 잘 돼요:2;술이 다양해요:1;커피가 맛있어요:1;반려동물과 가기 좋아요:1;샐러드바가 잘 되어있어요:1;집중하기 좋아요:1
2031793748,조연탄 합정점,"육류,고기요리",양화로8길 13 지1층,37.5501633,126.9162,918,3833,848,28,음식이 맛있어요:804;고기 질이 좋아요:699;양이 많아요:316;친절해요:297;가성비가 좋아요:263;재료가 신선해요:244;인테리어가 멋져요:244;직접 잘 구워줘요:220;매장이 넓어요:161;단체모임 하기 좋아요:133;매장이 청결해요:123;메뉴 구성이 알차요:64;반찬이 잘 나와요:56;컨셉이 독특해요:49;특별한 메뉴가 있어요:43;잡내가 적어요:31;아늑해요:20;오래 머무르기 좋아요:12;차분한 분위기예요:10;화장실이 깨끗해요:9;음식이 빨리 나와요:8;주차하기 편해요:8;건강한 맛이에요:8;비싼 만큼 가치있어요:4;코스요리가 알차요:2;야외공간이 멋져요:2;환기가 잘 돼요:2;아이와 가기 좋아요:1
1648798478,다독이네 숯불구이 홍대합정점,돼지고기구이,독막로3길 28 1층 다독이네 숯불구이 홍대합정점,37.5494402,126.9172596,1357,5136,1237,31,음식이 맛있어요:1132;고기 질이 좋아요:777;친절해요:726;직접 잘 구워줘요:392;매장이 청결해요:327;특별한 메뉴가 있어요:305;가성비가 좋아요:248;매장이 넓어요:226;재료가 신선해요:225;양이 많아요:189;인테리어가 멋져요:147;단체모임 하기 좋아요:110;반찬이 잘 나와요:103;메뉴 구성이 알차요:60;잡내가 적어요:36;혼밥하기 좋아요:22;뷰가 좋아요:19;주차하기 편해요:14;특별한 날 가기 좋아요:14;화장실이 깨끗해요:13;음식이 빨리 나와요:11;아늑해요:9;건강한 맛이에요:8;야외공간이 멋져요:6;환기가 잘 돼요:5;차분한 분위기예요:4;오래 머무르기 좋아요:4;좌석이 편해요:1;컨셉이 독특해요:1;아이와 가기 좋아요:1;비싼 만큼 가치있어요:1
2097765706,연막창 합정홍대점,"곱창,막창,양",양화로6길 65 1층,37.5486859,126.9177949,1268,4900,1219,32,음식이 맛있어요:1209;고기 질이 좋아요:805;친절해요:490;특별한 메뉴가 있어요:297;매장이 청결해요:291;양이 많아요:286;매장이 넓어요:227;인테리어가 멋져요:190;잡내가 적어요:190;가성비가 좋아요:189;재료가 신선해요:145;직접 잘 구워줘요:113;메뉴 구성이 알차요:100;단체모임 하기 좋아요:96;반찬이 잘 나와요:84;음식이 빨리 나와요:53;아늑해요:39;뷰가 좋아요:17;혼밥하기 좋아요:15;컨셉이 독특해요:13;건강한 맛이에요:9;환기가 잘 돼요:9;차분한 분위기예요:7;화장실이 깨끗해요:7;비싼 만큼 가치있어요:4;코스요리가 알차요:3;야외공간이 멋져요:3;특별한 날 가기 좋아요:3;좌석이 편해요:2;오래 머무르기 좋아요:2;아이와 가기 좋아요:1;주차하기 편해요:1
1110516674,로우샹로우,양꼬치,양화로6길 50,37.5486801,126.9170391,1209,4538,1166,34,음식이 맛있어요:1046;고기 질이 좋아요:676;인테리어가 멋져요:469;특별한 메뉴가 있어요:374;친절해요:345;매장이 넓어요:272;양이 많아요:217;단체모임 하기 좋아요:177;매장이 청결해요:171;직접 잘 구워줘요:151;잡내가 적어요:130;가성비가 좋아요:101;재료가 신선해요:91;메뉴 구성이 알차요:66;컨셉이 독특해요:46;아늑해요:36;특별한 날 가기 좋아요:34;음식이 빨리 나와요:31;혼밥하기 좋아요:22;차분한 분위기예요:16;비싼 만큼 가치있어요:13;화장실이 깨끗해요:11;뷰가 좋아요:10;좌석이 편해요:7;반찬이 잘 나와요:7;주차하기 편해요:5;오래 머무르기 좋아요:4;코스요리가 알차요:2;룸이 잘 되어있어요:2;건강한 맛이에요:2;술이 다양해요:1;음료가 맛있어요:1;야외공간이 멋져요:1;환기가 잘 돼요:1
2036524941,잇쇼노미 스탠딩 이자카야,이자카야,독막로9길 38 상가 1층 101호 (가장 우측),37.5498627,126.9206151,334,1301,302,32,음식이 맛있어요:212;술이 다양해요:152;인테리어가 멋져요:134;음악이 좋아요:126;친절해요:122;기본 안주가 좋아요:86;혼술하기 좋아요:85;대화하기 좋아요:80;특별한 메뉴가 있어요:75;매장이 청결해요:72;컨셉이 독특해요:38;가성비가 좋아요:37;음료가 맛있어요:22;메뉴 구성이 알차요:9;화장실이 깨끗해요:9;차분한 분위기예요:5;매장이 넓어요:5;재료가 신선해요:4;아늑해요:3;사진이 잘 나와요:3;비싼 만큼 가치있어요:3;단체모임 하기 좋아요:3;혼밥하기 좋아요:2;음식이 빨리 나와요:2;특별한 날 가기 좋아요:2;오래 머무르기 좋아요:2;집중하기 좋아요:2;건강한 맛이에요:2;좌석이 편해요:1;양이 많아요:1;라이브공연이 훌륭해요:1;뷰가 좋아요:1
1856369355,메가MGC커피 합정역점,카페,양화로 46-1 1층,37.5494155,126.9142127,2286,2487,988,27,커피가 맛있어요:844;가성비가 좋아요:583;음료가 맛있어요:323;친절해요:212;디저트가 맛있어요:147;특별한 메뉴가 있어요:76;대화하기 좋아요:70;매장이 청결해요:57;좌석이 편해요:46;집중하기 좋아요:24;인테리어가 멋져요:18;화장실이 깨끗해요:16;종류가 다양해요:9;아늑해요:8;사진이 잘 나와요:8;주차하기 편해요:7;양이 많아요:6;매장이 넓어요:6;뷰가 좋아요:6;음식이 빨리 나와요:5;메뉴 구성이 알차요:4;음악이 좋아요:4;오래 머무르기 좋아요:3;주문제작을 잘해줘요:2;음식이 맛있어요:1;포장이 깔끔해요:1;룸이 잘 되어있어요:1
2000578115,숯토리 홍대합정점,이자카야,독막로9길 18 1층,37.5490304,126.9201275,657,2688,605,37,음식이 맛있어요:588;기본 안주가 좋아요:344;인테리어가 멋져요:295;술이 다양해요:212;대화하기 좋아요:199;가성비가 좋아요:187;특별한 메뉴가 있어요:185;음악이 좋아요:181;친절해요:159;매장이 청결해요:76;메뉴 구성이 알차요:39;매장이 넓어요:37;단체모임 하기 좋아요:29;화장실이 깨끗해요:21;아늑해요:17;재료가 신선해요:14;음료가 맛있어요:12;오래 머무르기 좋아요:11;코스요리가 알차요:10;차분한 분위기예요:9;혼술하기 좋아요:8;음식이 빨리 나와요:8;양이 많아요:8;뷰가 좋아요:8;좌석이 편해요:6;컨셉이 독특해요:5;특별한 날 가기 좋아요:5;디저트가 맛있어요:2;라이브공연이 훌륭해요:2;야외공간이 멋져요:2;사진이 잘 나와요:2;집중하기 좋아요:2;커피가 맛있어요:1;주차하기 편해요:1;파티하기 좋아요:1;비싼 만큼 가치있어요:1;룸이 잘 되어있어요:1
2095046405,자유의지 혼술바 서울홍대점,바(BAR),양화로6길 90 2층,37.5482344,126.9190796,746,3112,615,34,술이 다양해요:531;대화하기 좋아요:403;음악이 좋아요:387;인테리어가 멋져요:336;혼술하기 좋아요:286;친절해요:229;기본 안주가 좋아요:186;음식이 맛있어요:180;특별한 메뉴가 있어요:150;매장이 청결해요:67;가성비가 좋아요:46;음료가 맛있어요:42;화장실이 깨끗해요:39;아늑해요:37;단체모임 하기 좋아요:33;매장이 넓어요:31;차분한 분위기예요:20;오래 머무르기 좋아요:20;사진이 잘 나와요:18;컨셉이 독특해요:15;메뉴 구성이 알차요:14;좌석이 편해요:9;비싼 만큼 가치있어요:6;특별한 날 가기 좋아요:4;집중하기 좋아요:4;건강한 맛이에요:4;뷰가 좋아요:3;디저트가 맛있어요:2;혼밥하기 좋아요:2;음식이 빨리 나와요:2;양이 많아요:2;파티하기 좋아요:2;재료가 신선해요:1;룸이 잘 되어있어요:1
1162408095,별그리는바다,이자카야,어울마당로5길 17 1층,37.5491839,126.9194228,837,2993,766,38,음식이 맛있어요:634;친절해요:408;대화하기 좋아요:242;인테리어가 멋져요:241;기본 안주가 좋아요:219;특별한 메뉴가 있어요:183;술이 다양해요:173;매장이 청결해요:137;음악이 좋아요:111;가성비가 좋아요:98;단체모임 하기 좋아요:83;화장실이 깨끗해요:72;재료가 신선해요:67;오래 머무르기 좋아요:64;메뉴 구성이 알차요:50;매장이 넓어요:39;아늑해요:25;사진이 잘 나와요:21;혼술하기 좋아요:19;뷰가 좋아요:14;양이 많아요:13;비싼 만큼 가치있어요:13;건강한 맛이에요:13;야외공간이 멋져요:8;음료가 맛있어요:7;주차하기 편해요:6;컨셉이 독특해요:4;디저트가 맛있어요:4;음식이 빨리 나와요:4;커피가 맛있어요:3;코스요리가 알차요:3;혼밥하기 좋아요:3;라이브공연이 훌륭해요:3;집중하기 좋아요:3;파티하기 좋아요:2;특별한 날 가기 좋아요:2;차분한 분위기예요:1;룸이 잘 되어있어요:1
763171477,당인리극장,요리주점,양화로6길 21 당인리극장 2층,37.5491956,126.915462,1557,5382,1394,37,음식이 맛있어요:1334;단체모임 하기 좋아요:594;가성비가 좋아요:423;대화하기 좋아요:416;기본 안주가 좋아요:390;친절해요:368;특별한 메뉴가 있어요:343;음악이 좋아요:315;매장이 넓어요:280;매장이 청결해요:153;메뉴 구성이 알차요:117;양이 많아요:108;인테리어가 멋져요:100;오래 머무르기 좋아요:85;술이 다양해요:78;컨셉이 독특해요:47;파티하기 좋아요:42;아늑해요:32;뷰가 좋아요:31;음식이 빨리 나와요:30;혼술하기 좋아요:22;화장실이 깨끗해요:11;사진이 잘 나와요:10;반려동물과 가기 좋아요:9;좌석이 편해요:8;재료가 신선해요:6;특별한 날 가기 좋아요:6;건강한 맛이에요:5;라이브공연이 훌륭해요:4;코스요리가 알차요:3;비싼 만큼 가치있어요:3;음료가 맛있어요:2;혼밥하기 좋아요:2;야외공간이 멋져요:2;아이와 가기 좋아요:1;주차하기 편해요:1;집중하기 좋아요:1
36803583,철인7호 치킨 홍대점,"치킨,닭강정",양화로6길 99-3 지1층,37.5485323,126.919811,1595,4482,1208,43,음식이 맛있어요:1154;양이 많아요:564;친절해요:466;가성비가 좋아요:391;재료가 신선해요:387;특별한 메뉴가 있어요:306;인테리어가 멋져요:275;매장이 넓어요:161;매장이 청결해요:139;단체모임 하기 좋아요:139;메뉴 구성이 알차요:114;아늑해요:108;대화하기 좋아요:70;화장실이 깨끗해요:35;음악이 좋아요:15;차분한 분위기예요:14;컨셉이 독특해요:13;음식이 빨리 나와요:13;잡내가 적어요:13;혼밥하기 좋아요:12;뷰가 좋아요:11;고기 질이 좋아요:10;술이 다양해요:9;야외공간이 멋져요:9;기본 안주가 좋아요:6;좌석이 편해요:5;사진이 잘 나와요:5;오래 머무르기 좋아요:5;음료가 맛있어요:4;건강한 맛이에요:4;코스요리가 알차요:3;주차하기 편해요:3;반찬이 잘 나와요:3;특별한 날 가기 좋아요:3;혼술하기 좋아요:2;아이와 가기 좋아요:2;현지 맛에 가까워요:2;환기가 잘 돼요:2;디저트가 맛있어요:1;포장이 깔끔해요:1;반려동물과 가기 좋아요:1;룸이 잘 되어있어요:1;집중하기 좋아요:1
1541014043,명륜진사갈비 서울 합정점,"육류,고기요리",독막로 17 1층,37.5487306,126.9153623,1073,1766,566,24,음식이 맛있어요:418;가성비가 좋아요:310;양이 많아요:219;고기 질이 좋아요:187;매장이 넓어요:157;친절해요:148;단체모임 하기 좋아요:101;매장이 청결해요:51;특별한 메뉴가 있어요:44;재료가 신선해요:35;특별한 날 가기 좋아요:18;인테리어가 멋져요:16;메뉴 구성이 알차요:16;잡내가 적어요:9;화장실이 깨끗해요:8;뷰가 좋아요:6;혼밥하기 좋아요:4;주차하기 편해요:4;반찬이 잘 나와요:4;직접 잘 구워줘요:3;차분한 분위기예요:2;음식이 빨리 나와요:2;아이와 가기 좋아요:2;환기가 잘 돼요:2
20986095,구공탄곱창 홍대본점,"곱창,막창,양",양화로6길 77 1층,37.5485511,126.9185027,1647,3803,1100,31,음식이 맛있어요:1081;고기 질이 좋아요:409;친절해요:380;가성비가 좋아요:372;잡내가 적어요:265;특별한 메뉴가 있어요:226;인테리어가 멋져요:162;직접 잘 구워줘요:147;양이 많아요:106;메뉴 구성이 알차요:103;매장이 청결해요:102;매장이 넓어요:87;아늑해요:80;재료가 신선해요:71;음식이 빨리 나와요:48;단체모임 하기 좋아요:33;뷰가 좋아요:29;특별한 날 가기 좋아요:18;반찬이 잘 나와요:17;차분한 분위기예요:14;컨셉이 독특해요:10;화장실이 깨끗해요:10;혼밥하기 좋아요:7;주차하기 편해요:5;건강한 맛이에요:5;야외공간이 멋져요:4;환기가 잘 돼요:4;비싼 만큼 가치있어요:3;오래 머무르기 좋아요:3;좌석이 편해요:1;코스요리가 알차요:1
1891237792,교집합,요리주점,독막로 14 상록수빌딩 지하1층,37.5484269,126.914912,6223,26030,6017,40,술이 다양해요:4771;음악이 좋아요:3937;인테리어가 멋져요:3489;음식이 맛있어요:3051;대화하기 좋아요:2037;기본 안주가 좋아요:1869;가성비가 좋아요:1850;친절해요:1474;매장이 청결해요:687;특별한 메뉴가 있어요:572;사진이 잘 나와요:382;혼술하기 좋아요:257;음료가 맛있어요:257;매장이 넓어요:204;단체모임 하기 좋아요:199;오래 머무르기 좋아요:168;아늑해요:162;메뉴 구성이 알차요:118;화장실이 깨끗해요:97;컨셉이 독특해요:95;라이브공연이 훌륭해요:74;음식이 빨리 나와요:53;차분한 분위기예요:45;특별한 날 가기 좋아요:40;파티하기 좋아요:30;좌석이 편해요:28;뷰가 좋아요:18;디저트가 맛있어요:9;재료가 신선해요:9;비싼 만큼 가치있어요:9;건강한 맛이에요:9;양이 많아요:7;주차하기 편해요:6;룸이 잘 되어있어요:5;집중하기 좋아요:4;아이와 가기 좋아요:3;야외공간이 멋져요:2;커피가 맛있어요:1;혼밥하기 좋아요:1;반려동물과 가기 좋아요:1
1429108683,야키토리잔잔 합정점,이자카야,양화로6길 10 1층,37.5493495,126.9147783,1086,4111,1028,36,음식이 맛있어요:996;술이 다양해요:455;기본 안주가 좋아요:436;인테리어가 멋져요:360;대화하기 좋아요:354;친절해요:322;특별한 메뉴가 있어요:231;매장이 청결해요:155;단체모임 하기 좋아요:141;음악이 좋아요:138;가성비가 좋아요:124;메뉴 구성이 알차요:97;매장이 넓어요:76;오래 머무르기 좋아요:30;양이 많아요:27;재료가 신선해요:23;화장실이 깨끗해요:22;혼술하기 좋아요:19;좌석이 편해요:17;아늑해요:16;비싼 만큼 가치있어요:13;음료가 맛있어요:11;사진이 잘 나와요:11;차분한 분위기예요:8;음식이 빨리 나와요:8;컨셉이 독특해요:3;코스요리가 알차요:3;디저트가 맛있어요:2;주차하기 편해요:2;특별한 날 가기 좋아요:2;집중하기 좋아요:2;건강한 맛이에요:2;뷰가 좋아요:2;커피가 맛있어요:1;혼밥하기 좋아요:1;야외공간이 멋져요:1
35554133,오리지널시카고피자 홍대본점,피자,독막로7길 51 3층 CHICAGO,37.5500912,126.9197782,1029,2656,794,39,음식이 맛있어요:697;인테리어가 멋져요:313;친절해요:253;매장이 넓어요:239;재료가 신선해요:215;특별한 메뉴가 있어요:213;양이 많아요:185;매장이 청결해요:152;단체모임 하기 좋아요:52;가성비가 좋아요:49;화장실이 깨끗해요:40;특별한 날 가기 좋아요:38;대화하기 좋아요:35;뷰가 좋아요:25;메뉴 구성이 알차요:23;아늑해요:22;차분한 분위기예요:17;음악이 좋아요:14;사진이 잘 나와요:11;혼밥하기 좋아요:10;음료가 맛있어요:8;좌석이 편해요:7;현지 맛에 가까워요:6;오래 머무르기 좋아요:6;비싼 만큼 가치있어요:5;컨셉이 독특해요:4;건강한 맛이에요:3;술이 다양해요:2;디저트가 맛있어요:2;혼술하기 좋아요:1;아이와 가기 좋아요:1;잡내가 적어요:1;고기 질이 좋아요:1;주차하기 편해요:1;반려동물과 가기 좋아요:1;향신료가 강하지 않아요:1;직접 잘 구워줘요:1;집중하기 좋아요:1;환기가 잘 돼요:1
1935683021,테이스티버거,햄버거,독막로 67-11 행운빌딩 1층,37.5482433,126.9207157,1831,3242,1108,39,음식이 맛있어요:996;재료가 신선해요:439;특별한 메뉴가 있어요:343;친절해요:314;혼밥하기 좋아요:223;양이 많아요:198;매장이 청결해요:187;인테리어가 멋져요:152;가성비가 좋아요:83;매장이 넓어요:52;메뉴 구성이 알차요:32;특별한 날 가기 좋아요:22;아늑해요:21;고기 질이 좋아요:19;화장실이 깨끗해요:18;음식이 빨리 나와요:16;대화하기 좋아요:16;비싼 만큼 가치있어요:14;건강한 맛이에요:13;음악이 좋아요:12;단체모임 하기 좋아요:10;컨셉이 독특해요:8;잡내가 적어요:8;주차하기 편해요:7;좌석이 편해요:5;음료가 맛있어요:5;차분한 분위기예요:4;아이와 가기 좋아요:4;뷰가 좋아요:4;현지 맛에 가까워요:3;직접 잘 구워줘요:3;커피가 맛있어요:2;디저트가 맛있어요:2;사진이 잘 나와요:2;야외공간이 멋져요:1;포장이 깔끔해요:1;룸이 잘 되어있어요:1;반찬이 잘 나와요:1;기본 안주가 좋아요:1
1842859846,돼지대학교 무한리필,돼지고기구이,독막로 15 돼지대학교,37.5487519,126.9152684,701,1583,465,25,음식이 맛있어요:339;가성비가 좋아요:296;양이 많아요:184;고기 질이 좋아요:176;친절해요:144;단체모임 하기 좋아요:128;매장이 넓어요:114;재료가 신선해요:33;특별한 메뉴가 있어요:32;매장이 청결해요:26;잡내가 적어요:25;인테리어가 멋져요:19;반찬이 잘 나와요:16;메뉴 구성이 알차요:14;화장실이 깨끗해요:11;아늑해요:5;주차하기 편해요:4;음식이 빨리 나와요:3;특별한 날 가기 좋아요:3;오래 머무르기 좋아요:3;뷰가 좋아요:3;혼밥하기 좋아요:2;좌석이 편해요:1;컨셉이 독특해요:1;환기가 잘 돼요:1
1064736730,양화주택 홍대,요리주점,양화로8길 32-5 1층,37.5492303,126.91624,2462,9646,2321,39,음식이 맛있어요:2243;인테리어가 멋져요:1051;친절해요:903;특별한 메뉴가 있어요:846;매장이 청결해요:601;대화하기 좋아요:586;기본 안주가 좋아요:494;술이 다양해요:446;재료가 신선해요:365;가성비가 좋아요:320;양이 많아요:294;음악이 좋아요:264;매장이 넓어요:225;단체모임 하기 좋아요:198;메뉴 구성이 알차요:175;아늑해요:146;화장실이 깨끗해요:88;차분한 분위기예요:63;특별한 날 가기 좋아요:58;건강한 맛이에요:41;사진이 잘 나와요:40;혼밥하기 좋아요:27;혼술하기 좋아요:24;음식이 빨리 나와요:23;뷰가 좋아요:22;야외공간이 멋져요:16;컨셉이 독특해요:15;오래 머무르기 좋아요:15;비싼 만큼 가치있어요:14;음료가 맛있어요:10;고기 질이 좋아요:7;반찬이 잘 나와요:7;좌석이 편해요:5;주차하기 편해요:4;잡내가 적어요:3;코스요리가 알차요:2;파티하기 좋아요:2;룸이 잘 되어있어요:2;집중하기 좋아요:1
1303113077,타오마라탕,마라탕,양화로6길 19 광명빌딩 2층,37.5492446,126.9153346,6265,17120,4207,47,음식이 맛있어요:4867;재료가 신선해요:3108;친절해요:1639;양이 많아요:1369;특별한 메뉴가 있어요:1112;혼밥하기 좋아요:1027;매장이 청결해요:916;인테리어가 멋져요:750;가성비가 좋아요:570;매장이 넓어요:551;뷰가 좋아요:175;메뉴 구성이 알차요:161;아늑해요:120;음악이 좋아요:87;대화하기 좋아요:85;현지 맛에 가까워요:82;단체모임 하기 좋아요:82;음식이 빨리 나와요:58;향신료가 강하지 않아요:49;비싼 만큼 가치있어요:42;화장실이 깨끗해요:42;차분한 분위기예요:37;잡내가 적어요:34;고기 질이 좋아요:24;특별한 날 가기 좋아요:20;건강한 맛이에요:19;사진이 잘 나와요:14;반찬이 잘 나와요:9;좌석이 편해요:8;샐러드바가 잘 되어있어요:8;컨셉이 독특해요:7;주차하기 편해요:6;반려동물과 가기 좋아요:6;기본 안주가 좋아요:5;음료가 맛있어요:4;환기가 잘 돼요:4;커피가 맛있어요:3;코스요리가 알차요:3;아이와 가기 좋아요:3;야외공간이 멋져요:3;집중하기 좋아요:3;혼술하기 좋아요:2;룸이 잘 되어있어요:2;술이 다양해요:1;디저트가 맛있어요:1;포장이 깔끔해요:1;직접 잘 구워줘요:1
1731553966,포그,피자,독막로2길 34 1층,37.5471565,126.9142857,1222,4549,1171,41,음식이 맛있어요:1174;재료가 신선해요:681;인테리어가 멋져요:527;특별한 메뉴가 있어요:472;친절해요:348;뷰가 좋아요:224;야외공간이 멋져요:154;매장이 청결해요:141;대화하기 좋아요:90;양이 많아요:81;매장이 넓어요:79;차분한 분위기예요:72;가성비가 좋아요:70;음악이 좋아요:68;아늑해요:60;혼밥하기 좋아요:49;메뉴 구성이 알차요:44;건강한 맛이에요:39;사진이 잘 나와요:31;특별한 날 가기 좋아요:23;음식이 빨리 나와요:19;단체모임 하기 좋아요:15;컨셉이 독특해요:12;반려동물과 가기 좋아요:11;비싼 만큼 가치있어요:11;현지 맛에 가까워요:9;직접 잘 구워줘요:9;화장실이 깨끗해요:7;환기가 잘 돼요:6;고기 질이 좋아요:4;향신료가 강하지 않아요:4;주차하기 편해요:3;아이와 가기 좋아요:2;오래 머무르기 좋아요:2;집중하기 좋아요:2;술이 다양해요:1;디저트가 맛있어요:1;혼술하기 좋아요:1;음료가 맛있어요:1;잡내가 적어요:1;기본 안주가 좋아요:1
